Tag,Species,census_range,n_censuses,K,max_obs,max_states_per_census,total_states,estimated_edges_unpruned,estimated_edges_pruned,estimated_fallback,fallback_reason,predicted_seconds,predicted_hours
055158,ocotce,"1,2,3,4,5,6,7",7,7,4,840,1729,450114,,FALSE,,452.089883624655,0.125580523229071
212784,all_palm_tree_fern,"1,2,3,4,5,6,7",7,7,4,840,1729,450114,,FALSE,,452.089883624655,0.125580523229071
262052,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1686,448560,,FALSE,,449.706920155272,0.12491858893202
217444,all_palm_tree_fern,"1,2,3,4,5,6,7",7,7,4,840,2359,447174,,FALSE,,447.585807608747,0.12432939100243
011747,cappfr,"1,2,3,4,5,6,7",7,7,4,840,1897,443940,,FALSE,,442.652081220348,0.122958911450097
062339,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1596,442980,,FALSE,,441.191714342612,0.122553253984059
178154,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1596,442980,,FALSE,,441.191714342612,0.122553253984059
158016,hassfl,"1,2,3,4,5,6,7",7,7,4,840,1729,442764,,FALSE,,440.863396326084,0.122462054535023
213866,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1596,437760,,FALSE,,433.284589964952,0.12035683054582
126155,coccma,"1,2,3,4,5,6,7",7,6,4,360,1620,436500,,FALSE,,431.384492645304,0.119829025734807
066570,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1596,435780,,FALSE,,430.300211822307,0.119527836617308
151814,all_palm_tree_fern,"1,2,3,4,7",5,6,5,720,1590,435600,,FALSE,,430.029310885976,0.119452586357216
416716,all_palm_tree_fern,"3,4,5,6,7",5,6,5,720,1590,435600,,FALSE,,430.029310885976,0.119452586357216
198381,cupasy,"1,2,3,4,5,6,7",7,6,4,360,1572,434196,,FALSE,,427.918608142784,0.118866280039662
170961,des2pa,"1,2,3,4,5,6,7",7,6,5,720,1680,432000,,FALSE,,424.625520725321,0.117951533534811
264062,rinosy,"1,2,3,4,5,6,7",7,6,5,720,1536,422280,,FALSE,,410.170949272974,0.113936374798048
017760,hybapr,"1,2,3,4,5,6,7",7,6,5,720,1590,421200,,FALSE,,408.577135568849,0.113493648769125
506278,hybapr,"4,5,6,7",4,6,5,720,1470,410400,,FALSE,,392.774219182147,0.109103949772819
211224,cupasy,"1,2,3,4,5,6,7",7,7,4,840,1729,408660,,FALSE,,390.251241479363,0.108403122633156
244914,pipere,"1,2,3,4,5,6,7",7,7,4,840,1561,407778,,FALSE,,388.974801042976,0.108048555845271
241647,micoaf,"1,2,3,4,5,6,7",7,7,4,840,1526,406063,,FALSE,,386.497552114138,0.107360431142816
131143,cupasy,"1,2,3,4,5,6,7",7,6,5,720,1488,404136,,FALSE,,383.721518680586,0.106589310744607
060716,des2pa,"1,2,3,4,5,6,7",7,6,4,360,1800,403200,,FALSE,,382.375961892782,0.106215544970217
085298,hybapr,"1,2,3,4,5,6,7",7,6,5,720,1680,403200,,FALSE,,382.375961892782,0.106215544970217
242186,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1800,403200,,FALSE,,382.375961892782,0.106215544970217
258898,rinosy,"1,2,3,4,5,6,7",7,7,4,840,2156,402829,,FALSE,,381.843141688329,0.106067539357869
046300,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,5,720,1560,402300,,FALSE,,381.083911765686,0.105856642157135
144495,stylst,"1,2,3,4,5,6,7",7,7,4,840,1526,398713,,FALSE,,375.951479384145,0.104430966495596
418537,rinosy,"3,4,5,6,7",5,7,4,840,2142,396900,,FALSE,,373.367777943292,0.103713271650915
050743,faraoc,"1,2,3,5,6,7",6,6,5,720,1458,393192,,FALSE,,368.105332802772,0.102251481334103
276646,cupasy,"2,3,5,6,7",5,6,5,720,1452,393156,,FALSE,,368.054384875577,0.102237329132105
238103,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1710,392400,,FALSE,,366.985117601364,0.101940310444823
258906,rinosy,"1,2,3,4,5,6,7",7,6,4,360,1710,392400,,FALSE,,366.985117601364,0.101940310444823
116698,sipapa,"1,2,3,4,5,6,7",7,6,5,720,1464,391068,,FALSE,,365.104140711835,0.101417816864399
136249,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1458,391032,,FALSE,,365.053356113279,0.101403710031466
414069,all_palm_tree_fern,"3,4,5,6,7",5,6,5,720,1452,390996,,FALSE,,365.002574284615,0.101389603967949
116813,des2pa,"1,2,3,4,5,6,7",7,6,4,360,1686,389520,,FALSE,,362.922904851816,0.100811918014393
218457,all_palm_tree_fern,"1,2,3,4,5,6,7",7,7,4,840,1953,388472,,FALSE,,361.449111983033,0.100402531106398
114776,guetfo,"1,2,3,4,5,6,7",7,6,5,720,1476,378180,,FALSE,,347.100672442597,0.0964168534562769
213564,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,5,720,1476,378180,,FALSE,,347.100672442597,0.0964168534562769
025216,quasam,"1,2,3,4,5,6,7",7,6,4,360,1800,374400,,FALSE,,341.888019777586,0.0949688943826627
144291,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1560,374400,,FALSE,,341.888019777586,0.0949688943826627
156530,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1800,374400,,FALSE,,341.888019777586,0.0949688943826627
233297,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1800,374400,,FALSE,,341.888019777586,0.0949688943826627
291015,hybapr,"2,3,4,5,6,7",6,7,4,840,1519,371910,,FALSE,,338.471122973672,0.0940197563815757
198553,tri2pa,"1,2,3,4,5,6,7",7,6,5,720,1362,371556,,FALSE,,337.986434264216,0.0938851206289489
060375,tab2ar,"1,2,3,4,5,6,7",7,6,5,720,1362,371016,,FALSE,,337.247600164428,0.0936798889345634
220917,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1710,370800,,FALSE,,336.952242982201,0.0935978452728337
051251,picrla,"1,2,3,4,5,6,7",7,6,5,720,1590,367200,,FALSE,,332.044480683917,0.0922345779677546
068293,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1470,363600,,FALSE,,327.164791893247,0.0908791088592352
219400,eugega,"1,2,3,4,5,6,7",7,6,4,360,1470,363600,,FALSE,,327.164791893247,0.0908791088592352
176745,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,5,720,1680,360000,,FALSE,,322.313236542089,0.0895314545950248
227339,chr1ec,"1,2,3,4,5,6,7",7,6,5,720,1680,360000,,FALSE,,322.313236542089,0.0895314545950248
212697,faraoc,"1,2,3,4,5,6,7",7,7,4,840,1897,358680,,FALSE,,320.541393905681,0.0890392760849113
213352,micoaf,"1,2,3,4,5,6,7",7,6,5,720,1248,357336,,FALSE,,318.741233649314,0.088539231569254
055049,coccma,"1,2,3,4,5,6,7",7,6,4,360,1620,357300,,FALSE,,318.693069183112,0.0885258525508644
078846,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1620,357300,,FALSE,,318.693069183112,0.0885258525508644
205394,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1620,357300,,FALSE,,318.693069183112,0.0885258525508644
171847,all_trees_shrubs,"1,2,3,4,5,7",6,6,5,720,1242,357156,,FALSE,,318.500439559453,0.0884723443220702
056742,cappfr,"1,2,3,4,5,6,7",7,6,4,360,1596,356580,,FALSE,,317.730372992745,0.0882584369424291
276626,micoaf,"2,3,4,5,6,7",6,7,4,840,1316,354858,,FALSE,,315.432509155384,0.0876201414320511
148228,chr1ec,"1,2,3,4,5,6,7",7,6,5,720,1500,353700,,FALSE,,313.89089441613,0.0871919151155916
442482,hybapr,"3,4,5,6,7",5,6,5,720,1260,350100,,FALSE,,309.117022842857,0.0858658396785713
249904,anaxpa,"1,2,3,4,5,6,7",7,6,4,360,1356,349920,,FALSE,,308.879073359449,0.0857997425998469
024245,chr1ec,"1,2,3,4,5,6,7",7,6,4,360,1572,347796,,FALSE,,306.076627880516,0.0850212855223655
114919,rinosy,"1,2,3,4,5,6,7",7,6,4,360,1572,347796,,FALSE,,306.076627880516,0.0850212855223655
005587,ocotwh,"1,2,3,4,5,6,7",7,6,5,720,1224,346428,,FALSE,,304.276897749659,0.0845213604860165
068906,ade1tr,"1,2,3,4,5,6,7",7,6,5,720,1224,346428,,FALSE,,304.276897749659,0.0845213604860165
246823,guatdu,"1,2,3,4,5,6,7",7,6,5,720,1224,346428,,FALSE,,304.276897749659,0.0845213604860165
166660,coccma,"1,2,3,4,5,6,7",7,7,4,840,1764,345744,,FALSE,,303.378572088853,0.084271825580237
622179,psycg1,"5,6,7",3,6,5,720,1200,345600,,FALSE,,303.189581729298,0.0842193282581384
292184,hybapr,"2,3,4,5,6,7",6,6,5,720,1356,339120,,FALSE,,294.732188920373,0.0818700524778813
183360,all_palm_tree_fern,"1,3,4,5,6,7",6,6,5,720,1356,338580,,FALSE,,294.03157875818,0.0816754385439388
091135,cupasy,"1,2,3,4,5,6,7",7,6,5,720,1452,331956,,FALSE,,285.489817038672,0.0793027269551866
099895,hybapr,"1,2,3,4,5,6,7",7,6,5,720,1452,331956,,FALSE,,285.489817038672,0.0793027269551866
220399,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1446,331920,,FALSE,,285.443659538711,0.0792899054274196
053594,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1380,328500,,FALSE,,281.07179620446,0.0780754989456833
002538,guargu,"1,2,3,4,5,6,7",7,6,5,720,1272,327816,,FALSE,,280.200537508602,0.0778334826412784
159373,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1356,327780,,FALSE,,280.154710568059,0.0778207529355719
165088,hybapr,"1,2,3,4,5,6,7",7,6,5,720,1386,325620,,FALSE,,277.410364404198,0.0770584345567217
150278,guatdu,"1,2,3,4,5,6,7",7,6,5,720,1248,324252,,FALSE,,275.677645325354,0.0765771237014873
522055,all_trees_shrubs,"4,5,6,7",4,6,5,720,1230,324000,,FALSE,,275.358914589051,0.0764885873858476
212565,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1380,321300,,FALSE,,271.952822111726,0.0755424505865907
039101,guargu,"1,2,3,4,5,6,7",7,6,5,720,1338,321192,,FALSE,,271.816916515838,0.0755046990321772
159158,des2pa,"1,2,3,4,5,6,7",7,6,5,720,1338,321192,,FALSE,,271.816916515838,0.0755046990321772
116618,cou2cu,"1,2,3,4,5,6,7",7,6,4,360,1356,320580,,FALSE,,271.047276460873,0.0752909101280204
108185,faraoc,"1,2,3,4,5,6,7",7,6,4,360,1332,318996,,FALSE,,269.059150198066,0.0747386528327962
136977,faraoc,"1,2,3,4,5,6,7",7,6,4,360,1332,318996,,FALSE,,269.059150198066,0.0747386528327962
034314,des2pa,"1,2,3,4,5,6,7",7,7,4,840,1729,317814,,FALSE,,267.579239109373,0.0743275664192702
223721,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1332,317556,,FALSE,,267.25662821867,0.0742379522829638
115703,psycho,"1,2,3,4,5,6,7",7,7,4,840,1764,317520,,FALSE,,267.211624583424,0.0742254512731734
096368,faraoc,"1,2,3,4,5,6,7",7,6,4,360,1290,315000,,FALSE,,264.068579160765,0.0733523831002124
097123,sipapa,"1,2,3,4,5,6,7",7,6,4,360,1356,310320,,FALSE,,258.269273989022,0.0717414649969505
090588,hybapr,"1,2,3,4,5,6,7",7,6,5,720,1320,308700,,FALSE,,256.273289521918,0.0711870248671995
098247,faraoc,"1,2,3,4,5,6,7",7,6,5,720,1320,308700,,FALSE,,256.273289521918,0.0711870248671995
230106,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,5,720,1296,307980,,FALSE,,255.388081602283,0.0709411337784118
016591,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,5,720,1272,307116,,FALSE,,254.327373692266,0.0706464926922962
019698,guargu,"1,2,3,4,5,6,7",7,6,5,720,1248,306252,,FALSE,,253.268348546346,0.0703523190406516
403327,all_palm_tree_fern,"3,4,5,6,7",5,6,5,720,1236,306180,,FALSE,,253.180172443106,0.0703278256786406
252370,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1470,306000,,FALSE,,252.959783347924,0.0702666064855346
432414,faraoc,"3,4,5,6,7",5,6,4,360,1230,306000,,FALSE,,252.959783347924,0.0702666064855346
278846,hybapr,"2,3,4,5,6,7",6,6,4,360,1236,304740,,FALSE,,251.419106975096,0.0698386408264156
078871,ade1tr,"1,2,3,4,5,6,7",7,6,5,720,1224,303228,,FALSE,,249.575028091776,0.06932639669216
178174,des2pa,"1,2,3,4,5,6,7",7,6,5,720,1224,303228,,FALSE,,249.575028091776,0.06932639669216
250788,cupasy,"1,2,3,4,5,6,7",7,6,5,720,1224,303228,,FALSE,,249.575028091776,0.06932639669216
137186,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1218,303192,,FALSE,,249.531184424248,0.0693142178956243
640346,hybapr,"5,6,7",3,6,5,720,1200,302400,,FALSE,,248.567365204248,0.0690464903345135
206673,cou2cu,"1,2,3,4,5,6,7",7,7,4,840,1526,301644,,FALSE,,247.648679690617,0.0687912999140604
268342,sipapa,"2,3,4,5,6,7",6,7,4,840,2184,299880,,FALSE,,245.51011258018,0.0681972534944945
262888,pri2co,"1,2,3,4,5,6,7",7,7,4,840,2156,296989,,FALSE,,242.020495030722,0.0672279152863117
132855,hybapr,"1,2,3,4,5,6,7",7,6,5,720,1230,294300,,FALSE,,238.791746651664,0.0663310407365733
156041,cou2cu,"1,2,3,4,5,6,7",7,6,5,720,1206,293580,,FALSE,,237.930017408081,0.0660916715022446
157603,all_palm_tree_fern,"1,2,3,4,5,7",6,6,5,720,1200,293400,,FALSE,,237.714769578244,0.066031880438401
193030,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1729,288120,,FALSE,,231.433716761525,0.064287143544868
153510,chr1ec,"1,2,3,4,5,6,7",7,6,5,720,1182,284796,,FALSE,,227.512207963804,0.0631978355455012
186293,faraoc,"1,2,3,4,5,6,7",7,6,5,720,1230,284400,,FALSE,,227.046713024219,0.0630685313956164
205904,hybapr,"1,2,3,4,5,6,7",7,6,5,720,1230,284400,,FALSE,,227.046713024219,0.0630685313956164
421413,psycho,"3,4,5,6,7",5,6,5,720,1122,283140,,FALSE,,225.567987556461,0.0626577743212392
001561,alchco,"1,2,3,4,5,6,7",7,6,5,720,1182,282816,,FALSE,,225.188333218077,0.0625523147827991
056689,cappfr,"1,2,3,4,5,6,7",7,6,4,360,1200,282600,,FALSE,,224.935364336718,0.0624820456490882
255222,nectpu,"1,2,3,4,5,6,7",7,6,4,360,1200,282600,,FALSE,,224.935364336718,0.0624820456490882
443713,hybapr,"3,4,5,6,7",5,6,5,720,1170,282600,,FALSE,,224.935364336718,0.0624820456490882
215230,xyl2ol,"1,2,3,4,5,6,7",7,6,5,720,1158,281952,,FALSE,,224.177101157785,0.0622714169882736
096501,hybapr,"1,2,3,4,5,6,7",7,6,5,720,1134,281088,,FALSE,,223.16758572895,0.0619909960358194
299509,macrgl,"2,3,4,5,6,7",6,6,5,720,1128,281052,,FALSE,,223.125559857748,0.0619793221827077
079710,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1152,281016,,FALSE,,223.083536969062,0.0619676491580727
440144,coccma,"3,4,5,6,7",5,6,5,720,1122,281016,,FALSE,,223.083536969062,0.0619676491580727
166927,all_trees_shrubs,"1,2,3,4,5,6,7",7,7,4,840,1561,279594,,FALSE,,221.426019507344,0.061507227640929
055249,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1290,278100,,FALSE,,219.689596255558,0.0610248878487661
165705,cou2cu,"1,2,3,4,5,6,7",7,6,4,360,1266,277380,,FALSE,,218.854604210385,0.0607929456139959
086976,tri2tu,"1,2,3,4,5,6,7",7,6,5,720,1182,276156,,FALSE,,217.437864626558,0.0603994068407105
112520,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1596,275184,,FALSE,,216.315272904546,0.0600875758068183
251077,all_palm_tree_fern,"1,2,3,4,5,6,7",7,7,4,840,1596,275184,,FALSE,,216.315272904546,0.0600875758068183
234070,psycho,"1,3,4,5,6,7",6,6,5,720,1128,274536,,FALSE,,215.568092292176,0.0598800256367155
063797,pri2co,"1,2,3,4,5,6,7",7,6,4,360,1242,274356,,FALSE,,215.36071455103,0.0598224207086194
233384,micoaf,"1,2,3,4,5,6,7",7,10,3,720,3070,273600,,FALSE,,214.490547076356,0.0595807075212099
278349,hybapr,"2,3,4,5,6,7",6,6,4,360,1122,272340,,FALSE,,213.043209964755,0.0591786694346542
111628,cupasy,"1,2,3,4,5,6,7",7,6,4,360,1176,271980,,FALSE,,212.630361005557,0.0590639891682103
440607,all_palm_tree_fern,"3,4,5,6,7",5,6,5,720,1170,271800,,FALSE,,212.424049240197,0.0590066803444991
092550,des2pa,"1,2,3,4,5,6,7",7,6,4,360,1380,270900,,FALSE,,211.393618031743,0.058720449453262
183316,cha2sc,"1,2,3,4,5,6,7",7,6,4,360,1380,270900,,FALSE,,211.393618031743,0.058720449453262
249791,anaxpa,"1,2,3,4,5,6,7",7,6,4,360,1380,270900,,FALSE,,211.393618031743,0.058720449453262
252064,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1152,270540,,FALSE,,210.981971992941,0.0586061033313725
245342,picrla,"1,2,3,4,5,6,7",7,8,3,336,1744,268800,,FALSE,,208.996594029819,0.0580546094527276
217604,nectpu,"1,2,3,4,5,6,7",7,9,3,504,1611,268353,,FALSE,,208.487693720649,0.0579132482557358
224182,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1428,268128,,FALSE,,208.231711742336,0.0578421421506488
243342,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1561,267834,,FALSE,,207.897406182943,0.0577492794952619
172095,coccma,"1,2,3,4,5,6,7",7,7,4,840,1393,266658,,FALSE,,206.562196615332,0.0573783879487032
200838,faraoc,"1,2,3,4,5,6,7",7,7,4,840,1526,266119,,FALSE,,205.951302431147,0.0572086951197632
286078,all_trees_shrubs,"2,3,4,5,6,7",6,7,4,840,1519,266070,,FALSE,,205.895800178722,0.0571932778274229
056044,acaldi,"1,2,3,4,5,6,7",7,6,4,360,1128,263736,,FALSE,,203.258569197352,0.0564607136659311
069081,des2pa,"1,2,3,4,5,6,7",7,6,4,360,1380,263700,,FALSE,,203.217991720345,0.0564494421445403
029836,macrgl,"1,2,3,4,5,6,7",7,6,5,720,1110,263664,,FALSE,,203.177417271605,0.0564381714643347
032594,olmeas,"1,2,3,4,5,6,7",7,6,5,720,1110,263664,,FALSE,,203.177417271605,0.0564381714643347
137748,soroaf,"1,2,3,4,5,6,7",7,6,5,720,1110,263664,,FALSE,,203.177417271605,0.0564381714643347
225981,cupasy,"1,2,3,4,5,6,7",7,6,5,720,1110,263664,,FALSE,,203.177417271605,0.0564381714643347
125718,cou2cu,"1,2,3,4,6,7",6,6,5,720,1104,263628,,FALSE,,203.13684585123,0.0564269016253417
133839,caseac,"1,2,3,4,5,6,7",7,6,4,360,1104,263592,,FALSE,,203.09627745932,0.0564156326275888
405073,hybapr,"3,4,5,6,7",5,6,5,720,1098,263592,,FALSE,,203.09627745932,0.0564156326275888
011205,hirttr,"1,2,3,4,5,6,7",7,6,5,720,1110,261504,,FALSE,,200.748495857273,0.0557634710714649
012374,maytsc,"1,2,3,4,5,6,7",7,6,5,720,1110,261504,,FALSE,,200.748495857273,0.0557634710714649
125188,quasam,"1,2,3,4,5,6,7",7,6,5,720,1110,261504,,FALSE,,200.748495857273,0.0557634710714649
175760,nectci,"1,2,3,4,5,6,7",7,6,5,720,1110,261504,,FALSE,,200.748495857273,0.0557634710714649
183999,des2pa,"1,2,3,4,5,6,7",7,6,5,720,1110,261504,,FALSE,,200.748495857273,0.0557634710714649
208034,hybapr,"1,2,3,4,5,6,7",7,6,5,720,1110,261504,,FALSE,,200.748495857273,0.0557634710714649
232614,des2pa,"1,2,3,4,5,6,7",7,6,5,720,1110,261504,,FALSE,,200.748495857273,0.0557634710714649
243625,nectci,"1,2,3,4,5,6,7",7,6,5,720,1110,261504,,FALSE,,200.748495857273,0.0557634710714649
032678,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1104,261468,,FALSE,,200.708106322142,0.0557522517561506
098232,des2pa,"1,2,3,4,5,6,7",7,6,4,360,1104,261468,,FALSE,,200.708106322142,0.0557522517561506
164085,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1104,261468,,FALSE,,200.708106322142,0.0557522517561506
312348,hybapr,"2,3,4,5,6,7",6,6,5,720,1104,261468,,FALSE,,200.708106322142,0.0557522517561506
406411,hirttr,"3,4,5,6,7",5,6,5,720,1098,261432,,FALSE,,200.667719821501,0.0557410332837502
432074,hybapr,"3,4,5,6,7",5,6,5,720,1098,261432,,FALSE,,200.667719821501,0.0557410332837502
218378,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1332,261396,,FALSE,,200.627336355449,0.0557298156542915
212202,alsebl,"1,3,4,5,6,7",6,6,4,360,1326,261360,,FALSE,,200.58695592409,0.0557185988678027
634115,all_trees_shrubs,"5,6,7",3,6,5,720,1086,261360,,FALSE,,200.58695592409,0.0557185988678027
215622,eugeco,"1,2,3,4,5,6,7",7,7,4,840,1393,259602,,FALSE,,198.618739451984,0.0551718720699957
037995,all_trees_shrubs,"1,2,3,4,5,6,7",7,7,4,840,2058,259308,,FALSE,,198.290290977907,0.0550806363827518
072875,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1320,259200,,FALSE,,198.169687363353,0.0550471353787092
140307,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1560,259200,,FALSE,,198.169687363353,0.0550471353787092
206520,ingaum,"1,2,3,4,5,6,7",7,6,4,360,1560,259200,,FALSE,,198.169687363353,0.0550471353787092
700416,ade1tr,"6,7",2,6,5,720,1080,259200,,FALSE,,198.169687363353,0.0550471353787092
703221,hybapr,"6,7",2,6,5,720,1080,259200,,FALSE,,198.169687363353,0.0550471353787092
704465,all_trees_shrubs,"6,7",2,6,5,720,1080,259200,,FALSE,,198.169687363353,0.0550471353787092
735071,acaldi,"6,7",2,6,5,720,1080,259200,,FALSE,,198.169687363353,0.0550471353787092
741066,guetfo,"6,7",2,6,5,720,1080,259200,,FALSE,,198.169687363353,0.0550471353787092
056247,cappfr,"1,2,3,4,5,6,7",7,7,4,840,1323,257593,,FALSE,,196.378385068009,0.0545495514077803
289334,chr1ec,"2,3,4,5,6,7",6,7,4,840,2016,257544,,FALSE,,196.323860690491,0.0545344057473586
191241,guatdu,"1,2,3,4,5,6,7",7,7,4,840,1988,256123,,FALSE,,194.745109251661,0.0540958636810168
208544,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1988,256123,,FALSE,,194.745109251661,0.0540958636810168
043543,alibed,"1,2,3,4,5,6,7",7,6,4,360,1230,248400,,FALSE,,186.248003073651,0.0517355564093476
162073,hassfl,"1,2,3,4,5,6,7",7,6,4,360,1230,248400,,FALSE,,186.248003073651,0.0517355564093476
113458,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1206,245520,,FALSE,,183.11547174415,0.0508654088178194
159866,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1526,244069,,FALSE,,181.544708999832,0.0504290858332866
276278,faraoc,"2,3,4,5,6,7",6,7,4,840,1519,244020,,FALSE,,181.491752100452,0.0504143755834588
073162,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1428,239904,,FALSE,,177.06381198019,0.0491843922167196
134169,sipapa,"1,2,3,4,5,6,7",7,7,4,840,1526,239659,,FALSE,,176.80151991884,0.0491115333107888
110901,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1140,234900,,FALSE,,171.735155851632,0.0477042099587866
147410,all_palm_tree_fern,"1,2,3,4,5,6,7",7,7,4,840,1428,232848,,FALSE,,169.567408355146,0.0471020578764293
245767,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1428,232848,,FALSE,,169.567408355146,0.0471020578764293
051153,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1393,231378,,FALSE,,168.020725082031,0.0466724236338975
225075,nectpu,"1,2,3,4,5,6,7",7,6,4,360,1116,231300,,FALSE,,167.938801777789,0.0466496671604969
128569,ardife,"1,2,3,4,5,6,7",7,6,4,360,1092,231156,,FALSE,,167.787597328019,0.0466076659244496
171065,coccma,"1,2,3,4,5,6,7",7,6,4,360,1092,231156,,FALSE,,167.787597328019,0.0466076659244496
242728,ingaum,"1,2,3,4,5,6,7",7,7,4,840,1358,230839,,FALSE,,167.454913899531,0.0465152538609809
083242,faraoc,"1,2,3,4,5,6,7",7,7,4,840,1358,229663,,FALSE,,166.222852070027,0.0461730144638963
147767,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1290,228600,,FALSE,,165.112053911962,0.0458644594199896
241082,pentma,"1,2,3,4,5,6,7",7,7,4,840,1358,228487,,FALSE,,164.994133588223,0.0458317037745065
083369,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1140,226800,,FALSE,,163.237354431848,0.0453437095644021
181134,cupasy,"1,2,3,4,5,6,7",7,7,4,840,1491,224959,,FALSE,,161.328081565837,0.0448133559905103
208315,all_trees_shrubs,"1,2,3,4,5,6,7",7,7,4,840,1225,224322,,FALSE,,160.669375740513,0.0446303821501426
181056,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1358,224077,,FALSE,,160.416290059614,0.0445600805721151
051609,nectci,"1,2,3,4,5,6,7",7,7,4,840,1358,223783,,FALSE,,160.112779984213,0.044475772217837
213792,termam,"1,2,3,4,5,6,7",7,7,4,840,1491,223538,,FALSE,,159.86001558686,0.0444055598852389
109826,acaldi,"1,2,3,4,5,6,7",7,7,4,840,1225,222852,,FALSE,,159.153052670185,0.0442091812972736
263356,all_palm_tree_fern,"1,2,3,4,5,6,7",7,7,4,840,1358,222313,,FALSE,,158.598385952862,0.0440551072091285
072106,cappfr,"1,2,3,4,5,6,7",7,7,4,840,1190,221382,,FALSE,,157.641993398681,0.0437894426107448
101273,tri2tu,"1,2,3,4,5,6,7",7,7,4,840,1155,221137,,FALSE,,157.390662564266,0.0437196284900739
111325,sipapa,"1,2,3,4,5,6,7",7,6,4,360,1002,220500,,FALSE,,156.737888132234,0.0435383022589539
042117,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1218,218232,,FALSE,,154.421775501789,0.0428949376393857
052553,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1218,218232,,FALSE,,154.421775501789,0.0428949376393857
064099,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1218,218232,,FALSE,,154.421775501789,0.0428949376393857
282414,faraoc,"2,3,4,5,6,7",6,6,4,360,1212,218196,,FALSE,,154.385113283063,0.0428847536897397
103347,des2pa,"1,2,3,4,5,6,7",7,6,4,360,1230,216000,,FALSE,,152.154724917341,0.0422652013659279
255759,hybapr,"1,2,3,4,5,6,7",7,6,4,360,1230,216000,,FALSE,,152.154724917341,0.0422652013659279
239695,micoaf,"1,2,3,4,5,6,7",7,7,4,840,1225,215796,,FALSE,,151.94813096964,0.0422078141582334
042541,sipapa,"1,2,3,5,6,7",6,7,4,840,1148,213738,,FALSE,,149.869683264278,0.0416304675734105
019171,hybapr,"1,2,3,4,5,6,7",7,7,4,840,1190,212856,,FALSE,,148.982110515438,0.0413839195876217
071947,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,4,360,1230,208800,,FALSE,,144.925196144503,0.0402569989290287
051183,all_palm_tree_fern,"1,2,3,4,5,6,7",7,6,5,720,1260,206100,,FALSE,,142.247165019571,0.0395131013943253
212790,chr1ec,"1,2,3,4,5,6,7",7,6,5,720,1260,206100,,FALSE,,142.247165019571,0.0395131013943253
212215,all_trees_shrubs,"1,2,3,4,5,6,7",7,6,4,360,1140,205200,,FALSE,,141.358510894789,0.0392662530263303
